"MSSubClass","LotFrontage","LotArea","Street","Alley","Utilities","Condition1","Condition2","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrArea","AgeBuilt","AgeRemodAdd","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageAge","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","MiscFeaturePres","MoSold","YrSold","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.BlmCCC","Neighborhood.BlMiNAmNpkSaSW","Neighborhood.GNwSaW","Neighborhood.NoNri","Neighborhood.STV","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","MasVnrType.BrkFace","MasVnrType.Others","MasVnrType.Stone","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.None","PavedDrive.N","PavedDrive.P","PavedDrive.Y","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","TotalSqFeet","TotalPorchSF","PoolArea","PoolQC","SalePrice"
1,60,9873,1,1,1,1,1,1,4,5,1,1,0,0,160,51,51,4,5,5,5,1,1,789,7,0,171,0,5,0,960,0,0,1,0,1,0,1,1,4,6,0,4,40,4,2,576,6,6,0,1,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,960,288,0,1,11.7675676833438
1,78,10140,1,1,1,1,1,1,6,5,0,1,0,0,174,47,47,4,5,3,5,4,7,0,7,0,1064,1,5,1,1350,0,0,0,0,2,0,1,1,4,7,1,6,36,3,2,478,6,6,0,1,8,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1350,0,0,1,12.0137007528827
1,60,10800,1,0,1,1,1,0,7,8,1,1,0,1,0,131,23,4,3,5,5,4,7,0,7,0,718,1,1,1,1576,978,0,0,0,1,1,1,1,4,8,0,4,14,4,2,704,6,6,0,1,7,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2554,191,0,1,11.979799201207
1,80,10000,1,1,1,1,1,1,5,6,1,1,0,0,0,48,21,4,5,3,5,4,2,1084,7,0,92,1,3,1,1178,0,0,0,1,1,1,1,1,3,5,1,2,37,4,2,439,6,6,224,1,11,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1178,0,0,1,11.9640010843304
0,96,10542,1,1,1,1,1,0,7,5,0,1,0,1,651,28,27,3,5,3,5,2,3,1173,7,0,138,1,1,1,1325,1093,0,1,0,2,1,1,1,3,9,1,6,17,3,3,983,6,6,250,1,8,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2418,370,0,1,12.7396377562657
1,69,9920,1,1,1,1,1,1,5,6,1,1,0,0,0,52,52,4,5,3,5,2,1,523,7,0,448,1,5,1,971,0,0,0,0,1,1,1,1,4,5,1,5,41,4,1,300,6,6,0,1,5,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,971,0,0,1,11.7636841833174
0,60,6563,1,1,1,1,1,1,8,5,1,1,0,0,0,36,36,3,5,3,5,2,3,1148,7,0,594,1,5,1,1742,0,0,1,0,2,0,1,1,3,5,1,6,25,3,2,564,6,6,114,1,12,2006,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1742,262,0,1,12.5245263766487
0,70,4426,1,1,1,1,1,1,6,5,1,1,1,1,169,17,17,3,5,3,5,1,3,662,7,0,186,1,1,1,848,0,0,1,0,1,0,1,1,3,3,0,4,6,3,2,420,6,6,160,1,5,2010,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,848,0,0,1,11.870599909242
1,60,8172,1,1,1,1,1,0,4,6,1,1,0,0,0,67,49,4,5,5,5,4,7,0,7,0,941,1,1,1,997,473,0,0,0,2,0,1,1,4,7,0,4,52,4,1,548,6,6,0,1,5,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1470,156,0,1,11.8130300574206
1,60,6960,1,1,1,1,1,1,4,6,1,1,0,0,0,51,51,4,5,5,5,4,1,375,2,239,250,1,5,1,864,0,0,0,0,1,0,1,1,3,5,0,4,21,4,2,660,6,6,96,0,11,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,864,0,0,1,11.6994050319128
1,64,7314,1,1,1,1,1,1,7,5,1,1,1,1,82,14,14,3,5,3,5,1,3,724,7,0,508,1,1,1,1232,0,0,1,0,2,0,1,1,3,6,0,4,3,3,2,632,6,6,132,1,2,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1232,0,0,1,12.1781874420406
1,85,11475,1,1,1,1,1,1,5,5,1,1,1,1,95,63,63,4,5,5,5,4,7,0,7,0,1584,1,5,1,1776,0,0,1,0,2,0,1,1,4,9,0,4,42,4,3,888,6,6,0,1,7,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1776,25,0,1,11.6082356447746
1,52,6240,1,0,1,1,1,0,4,5,1,1,0,0,0,96,71,4,5,5,5,4,2,152,7,0,628,1,5,1,848,0,360,0,0,1,0,1,1,4,5,0,4,48,4,2,539,6,6,0,1,1,2009,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1208,135,0,1,11.5424842672118
0,39,5389,1,1,1,1,1,1,8,5,1,1,1,1,0,26,25,3,5,3,5,4,3,1180,7,0,415,1,1,1,1616,0,0,1,0,2,0,1,1,3,5,1,6,15,3,2,608,6,6,237,1,3,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1616,152,0,1,12.3737034869141
1,73,9590,1,1,1,1,1,0,7,5,1,1,1,1,442,18,18,3,5,1,5,1,3,786,7,0,82,1,1,1,1146,0,0,1,0,2,0,1,1,3,6,1,3,7,1,2,438,6,6,160,1,5,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1146,22,0,1,12.1415341243926
0,75,11404,1,1,1,1,1,0,7,5,1,1,1,1,202,23,22,3,5,3,5,1,1,252,7,0,901,1,1,1,1153,878,0,0,0,2,1,1,1,3,8,1,6,12,1,2,541,6,6,192,1,7,2008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2031,84,0,1,12.3126823805884
1,80,10000,1,1,1,0,1,1,5,6,0,1,0,0,0,60,38,4,5,5,5,4,2,594,7,0,270,1,1,1,1144,0,0,1,0,1,0,1,1,4,6,1,6,49,3,1,264,6,6,165,0,3,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1144,0,0,1,11.7860013850326
1,72,8978,1,1,1,1,1,1,5,5,1,1,0,0,0,53,53,4,5,5,5,4,7,0,7,0,948,1,5,1,948,0,0,0,0,1,0,1,1,4,6,0,4,42,4,1,300,6,6,147,1,5,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,948,0,0,1,11.5898865061064
1,60,10800,1,1,1,1,1,0,7,7,1,1,0,0,0,107,51,4,5,3,5,3,6,390,7,0,490,0,2,0,880,888,0,0,0,1,1,1,1,4,6,2,6,96,4,2,320,6,6,0,1,10,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1768,341,0,1,12.0015054797889
1,60,8544,1,1,1,1,1,1,3,4,1,1,0,0,0,71,71,4,5,4,3,5,5,0,5,0,0,1,3,0,1040,0,0,0,0,2,0,1,1,4,6,0,4,61,4,2,400,6,6,0,1,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1040,0,0,1,11.4457167152768
0,72,10463,1,1,1,1,1,0,8,5,1,1,1,1,0,16,16,3,5,3,5,4,7,0,7,0,893,1,1,1,901,900,0,0,0,2,1,1,1,3,8,1,3,5,1,3,800,6,6,0,1,6,2006,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1801,116,0,1,12.3879774488278
1,60,10800,1,1,1,1,1,1,5,5,1,1,0,0,0,34,33,4,5,3,2,2,3,1200,7,0,0,1,5,1,1200,0,0,3,0,3,0,1,1,4,5,0,4,0,2,0,0,1,4,120,1,3,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1200,0,0,1,12.0951410848229
0,65,9313,1,1,1,1,1,0,7,5,1,1,1,1,0,17,17,3,5,3,5,4,7,0,7,0,864,1,1,1,864,864,0,0,0,2,1,1,1,3,7,0,4,6,3,2,572,6,6,187,1,4,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1728,56,0,1,12.1547793511426
1,60,9600,1,0,1,1,1,0,5,7,1,1,0,0,0,111,19,4,3,2,1,4,7,0,7,0,264,1,1,1,768,664,0,0,0,2,0,1,1,4,7,0,4,100,4,2,360,6,3,270,1,5,2007,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1432,112,0,1,11.7905572015685
1,65,6768,1,1,1,0,1,1,6,8,0,1,0,0,0,60,25,4,3,5,5,3,3,832,7,0,80,1,3,1,912,0,0,1,1,1,0,1,1,3,5,0,4,48,4,1,288,6,6,168,1,5,2008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,912,0,0,1,11.8635823365834
1,65,8450,1,1,1,1,1,1,7,5,1,1,1,1,108,21,20,4,5,3,5,4,7,0,7,0,1349,1,1,1,1349,0,0,0,0,2,0,1,1,4,6,0,4,10,4,2,539,6,6,120,1,12,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1349,55,0,1,12.0951410848229
1,70,12886,1,1,1,1,1,0,5,6,1,1,0,0,0,58,22,4,5,3,5,1,1,444,7,0,76,1,1,1,1464,0,0,0,1,2,0,1,1,4,6,1,6,13,3,2,480,6,6,302,1,10,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1464,100,0,1,12.0725412529057
0,80,8963,1,1,1,1,1,0,8,9,0,1,1,1,289,45,25,1,3,5,2,4,3,575,1,80,487,1,1,1,1175,1540,0,0,1,3,1,1,1,3,11,2,6,16,1,2,831,6,6,0,1,7,2008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2715,204,0,1,12.6108708646506
0,64,8795,1,1,1,1,1,0,7,5,1,1,1,1,0,21,21,3,5,3,5,4,3,300,7,0,652,1,1,1,980,1276,0,0,0,2,1,1,1,3,8,1,6,10,1,2,554,6,6,224,1,4,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2256,54,0,1,12.3715870840077
1,59,10593,1,1,1,1,1,1,7,5,0,1,1,1,338,25,25,3,5,3,5,4,3,919,7,0,801,1,1,1,1720,0,0,1,0,2,0,1,1,3,7,1,6,14,1,2,527,6,6,240,1,3,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1720,210,0,1,12.4699741893166
1,50,8405,1,1,1,1,1,0,4,3,1,1,0,0,0,76,71,4,5,4,3,5,5,0,5,0,0,0,5,0,1088,441,0,0,0,2,0,1,1,4,9,0,4,65,4,1,240,6,6,92,1,4,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1529,185,0,1,11.4927227576527
1,55,8800,1,0,1,1,1,0,4,7,1,1,0,0,0,111,17,4,5,5,1,4,7,0,7,0,576,1,3,1,792,348,0,0,0,1,0,1,1,4,7,0,4,0,2,0,0,1,4,0,1,6,2010,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1140,160,0,1,11.4772982873271
0,64,7750,1,1,1,1,1,0,7,5,1,1,1,1,0,18,18,3,5,3,5,4,7,0,7,0,660,1,1,1,660,660,0,0,0,2,1,1,1,3,6,0,4,7,1,2,400,6,6,0,1,8,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1320,48,0,1,11.9953516142145
0,80,10240,1,1,1,1,1,0,8,5,1,1,1,1,178,16,16,3,5,3,5,3,7,0,7,0,1030,1,3,1,1038,1060,0,0,0,2,1,1,1,1,8,1,3,5,3,3,878,6,6,192,1,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2098,52,0,1,12.5263429075751
1,61,7930,1,1,1,1,1,1,6,8,1,1,0,0,0,52,16,4,5,5,5,4,3,439,4,472,115,1,3,1,1026,0,0,1,0,1,0,1,1,3,5,0,4,41,3,2,440,6,6,171,1,7,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1026,48,0,1,11.9576112862317
0,65,12257,1,1,1,1,1,0,8,5,1,1,1,1,513,26,26,3,5,3,5,1,4,56,1,64,1198,1,1,1,1328,1203,0,0,0,2,1,1,1,3,9,1,6,15,3,3,752,6,6,222,1,11,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2531,98,0,1,12.5776362019627
1,70,9100,1,1,1,1,1,1,6,6,0,1,0,0,0,62,62,4,5,5,5,4,6,612,7,0,252,1,1,1,864,0,0,0,0,1,0,1,1,4,5,0,4,2,4,1,300,2,1,0,0,10,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,864,0,0,1,11.7558716435806
1,60,6911,1,1,1,0,1,1,5,5,1,1,0,0,0,97,71,4,5,5,5,3,4,405,7,0,740,1,5,1,1301,0,0,0,0,1,0,1,1,2,5,0,4,45,4,2,440,6,6,0,1,10,2009,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1301,0,0,1,11.5129254649702
0,72,8640,1,1,1,1,1,0,7,5,1,1,1,1,0,12,12,4,5,3,5,3,3,24,7,0,732,1,1,1,764,783,0,0,0,2,1,1,1,3,7,0,4,1,4,2,614,6,6,169,1,6,2010,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1547,45,0,1,12.2793231072698
0,82,9430,1,1,1,1,1,0,8,5,1,1,1,1,673,22,22,3,5,3,5,3,3,1163,7,0,89,1,1,1,1268,1097,0,1,0,2,1,1,1,3,8,1,3,11,3,3,856,6,6,0,1,7,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2365,308,0,1,12.7278382093345
0,30,9549,1,1,1,1,1,1,8,5,0,1,1,1,0,26,25,3,3,3,2,1,4,437,3,1057,0,1,1,1,1494,0,0,1,0,1,1,1,1,1,6,1,3,15,1,2,481,6,6,0,1,4,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1494,246,0,1,12.5061772379805
0,80,10421,1,1,1,1,1,0,7,5,1,1,0,0,42,33,33,4,5,3,5,4,3,394,7,0,586,1,5,1,980,734,0,0,0,2,1,1,1,4,7,1,6,22,4,2,496,6,6,228,0,3,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1714,222,0,1,12.1884177102915
1,70,9100,1,1,1,1,1,1,7,5,0,1,1,1,0,17,16,3,5,3,5,4,3,24,7,0,1836,1,1,1,1836,0,0,0,0,2,0,1,1,3,8,1,3,6,1,2,484,6,6,120,1,10,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1836,33,0,1,12.2869011981928
