"MSSubClass","LotFrontage","LotArea","Street","Alley","Utilities","Condition1","Condition2","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrArea","AgeBuilt","AgeRemodAdd","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageAge","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","MiscFeaturePres","MoSold","YrSold","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.BlmCCC","Neighborhood.BlMiNAmNpkSaSW","Neighborhood.GNwSaW","Neighborhood.NoNri","Neighborhood.STV","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","MasVnrType.BrkFace","MasVnrType.Others","MasVnrType.Stone","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.None","PavedDrive.N","PavedDrive.P","PavedDrive.Y","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","TotalSqFeet","TotalPorchSF","PoolArea","PoolQC","SalePrice"
0,120,15611,1,1,1,1,1,0,8,5,1,1,1,1,0,15,15,3,5,3,5,1,7,0,7,0,1079,1,1,1,1079,840,0,0,0,2,1,1,1,3,8,1,3,4,3,2,685,4,6,0,1,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1919,51,0,1,12.3597803701244
1,68,8814,1,1,1,1,1,1,7,5,1,1,1,1,80,16,14,3,5,3,5,4,3,925,7,0,349,1,1,1,1274,0,0,1,0,2,0,1,1,3,6,0,4,5,3,2,508,6,6,264,1,1,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1274,98,0,1,12.2209612580239
1,54,6629,1,1,1,0,1,0,6,6,0,1,0,0,0,96,71,4,3,5,5,4,2,551,7,0,121,1,5,0,697,672,0,1,0,2,0,1,1,4,6,0,4,80,4,1,300,6,6,147,1,7,2009,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1369,0,0,1,11.5482926088075
1,80,21453,1,1,1,1,1,0,6,5,0,0,0,0,0,52,52,4,5,5,5,2,1,938,7,0,0,1,1,1,988,0,0,1,0,1,0,1,1,4,4,2,6,41,4,2,540,6,6,0,1,10,2006,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,988,260,0,1,12.1007121298723
0,57,8773,1,1,1,1,1,0,6,5,1,1,1,1,0,24,24,4,5,3,5,1,7,0,7,0,916,1,3,1,916,684,0,0,0,2,1,1,1,4,7,1,6,13,1,2,460,6,6,100,1,8,2007,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1600,38,0,1,12.0376539939052
0,160,15623,1,1,1,1,1,0,10,5,0,1,0,1,0,25,25,3,5,1,5,1,3,2096,7,0,300,1,1,1,2411,2065,0,1,0,3,1,1,1,1,10,2,6,14,1,3,813,6,6,171,1,7,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4476,78,555,0,13.5211394973617
1,24,2522,1,1,1,1,1,0,7,5,1,1,1,1,50,17,17,3,5,3,5,4,7,0,7,0,970,1,1,1,970,739,0,0,0,2,0,1,1,3,7,0,4,6,4,2,380,6,6,0,1,4,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1709,40,0,1,11.8313791960888
1,50,5925,1,1,1,1,1,1,4,7,0,1,0,0,435,84,21,4,5,2,5,4,6,168,7,0,739,1,5,1,1131,0,0,0,0,1,0,1,1,4,7,0,4,15,4,2,672,6,6,0,1,3,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1131,72,0,1,11.40166982941
1,73,19900,1,1,1,1,1,1,7,5,1,1,0,0,287,51,32,4,5,3,5,2,3,912,7,0,1035,1,5,1,2207,0,0,1,0,2,0,1,1,4,7,1,3,40,3,2,576,6,6,301,1,7,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2207,0,0,1,12.1007121298723
1,60,11664,1,1,1,0,1,1,6,5,1,1,0,0,206,73,71,4,5,5,1,4,2,336,7,0,746,1,5,1,1082,0,0,0,0,1,0,1,1,4,5,1,3,62,4,1,240,6,6,0,1,11,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1082,130,0,1,11.6885580336134
1,107,11362,1,1,1,1,1,1,8,5,1,1,0,0,42,17,16,3,5,1,5,3,3,1039,7,0,797,1,1,1,1836,0,0,1,0,2,0,1,1,3,7,1,3,6,1,3,862,6,6,125,1,3,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1836,185,0,1,12.5425448821514
1,40,5400,1,0,1,1,1,1,6,7,1,1,0,0,0,95,17,4,3,5,5,3,4,370,7,0,779,1,3,1,1149,467,0,0,0,2,0,1,1,3,5,0,4,84,4,1,216,6,6,0,1,10,2007,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1616,183,0,1,11.9316357998284
1,75,13125,1,1,1,1,1,0,7,6,1,1,0,0,0,81,37,4,5,5,5,4,2,410,7,0,390,1,5,1,960,780,0,0,0,1,1,1,1,4,6,2,3,70,4,1,240,6,6,0,1,7,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1740,0,0,1,12.2991075114974
1,50,6000,1,1,1,1,1,0,4,6,1,1,0,0,0,85,71,4,5,5,5,4,2,672,7,0,0,1,5,1,757,567,0,0,0,1,0,1,1,4,6,0,4,74,4,1,240,6,6,0,1,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1324,0,0,1,11.7597855429018
1,50,6000,1,1,1,1,1,0,5,8,1,1,0,0,0,96,24,4,5,5,5,4,7,0,7,0,884,1,1,1,884,464,0,1,0,1,0,1,1,4,5,1,2,50,4,1,216,6,6,0,1,5,2009,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1348,208,0,1,11.6699292137799
1,21,1680,1,1,1,1,1,0,6,3,1,1,0,0,604,50,50,4,5,5,5,4,1,358,7,0,125,1,5,1,483,504,0,0,0,1,1,1,1,4,5,0,4,39,4,1,264,6,6,0,1,8,2008,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,987,0,0,1,11.4019939042629
0,70,11050,1,1,1,1,1,0,9,5,0,1,1,1,204,21,21,3,5,1,5,3,3,904,7,0,536,1,1,1,1476,677,0,1,0,2,1,1,1,1,8,2,1,10,1,3,736,6,6,253,1,5,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2153,142,0,1,12.6539584695223
1,60,6402,1,1,1,1,1,0,5,5,1,1,0,0,0,101,71,4,5,5,5,3,7,0,7,0,596,1,5,0,596,596,0,0,0,1,0,1,1,4,6,0,4,90,4,1,189,3,2,0,1,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1192,137,0,1,11.2644641056717
1,70,21695,1,1,1,1,1,1,6,9,0,1,0,0,260,33,14,3,3,3,5,4,3,808,7,0,72,1,1,1,1680,0,0,1,0,2,0,1,1,3,5,1,3,22,1,2,540,6,6,292,1,12,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,226,0,1,12.3104326608544
0,24,4928,1,1,1,1,1,1,6,5,1,1,0,0,0,45,45,4,5,3,5,4,1,120,7,0,958,1,5,1,958,0,0,0,0,2,0,1,1,4,5,1,6,33,3,2,440,6,6,0,1,2,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,958,205,0,1,11.7597855429018
1,83,10420,1,1,1,1,1,1,6,5,1,1,1,1,0,12,12,4,5,3,5,3,3,36,7,0,1176,1,1,1,1212,0,0,0,0,2,0,1,1,3,6,0,4,1,3,2,460,6,6,100,1,3,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1212,22,0,1,12.1335019526953
0,84,10207,1,1,1,1,1,0,7,6,1,1,1,1,0,14,14,3,5,3,5,4,7,0,7,0,874,1,1,1,874,887,0,0,0,3,0,1,1,3,7,0,4,3,1,2,578,6,6,144,1,8,2007,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1761,105,0,1,12.336552511981
1,45,8248,1,0,1,1,1,0,5,7,1,1,0,0,0,103,71,4,5,5,5,4,7,0,7,0,686,0,3,1,686,564,0,0,1,1,1,1,1,2,7,0,4,55,4,1,280,6,6,207,1,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1250,96,0,1,11.6613454700885
1,80,9650,1,1,1,1,1,1,6,5,1,1,0,0,360,44,44,4,5,3,5,4,1,686,7,0,664,1,5,1,1334,0,0,0,1,2,0,1,1,4,6,1,6,33,3,2,630,6,6,0,1,4,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1334,16,0,1,12.0311238430656
1,70,9100,1,1,1,1,1,1,5,6,1,1,1,1,0,56,56,4,5,5,5,4,2,338,6,466,121,1,1,1,925,0,0,0,1,1,0,1,1,4,5,0,4,45,4,1,429,6,6,0,1,7,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,925,0,0,1,11.6741936125664
1,88,11782,1,1,1,1,1,0,5,7,1,1,0,0,0,60,26,4,5,5,5,1,1,899,7,0,210,1,5,1,1155,0,0,1,0,1,0,1,1,3,6,0,4,23,4,2,576,6,6,192,0,6,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1155,0,0,1,11.9049675527463
1,63,5000,1,1,1,1,1,0,5,4,1,1,0,0,0,121,71,4,5,5,5,4,7,0,7,0,540,1,3,0,889,551,0,0,0,1,0,1,1,4,6,0,4,70,4,1,352,3,6,0,1,4,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1440,77,0,1,11.2772031314492
1,36,15523,1,1,1,1,1,1,5,6,1,1,0,0,0,49,49,4,5,5,5,1,2,460,7,0,404,1,1,1,864,0,0,1,0,1,0,1,1,4,5,1,2,38,4,1,338,6,6,0,1,8,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,864,0,0,1,11.8018567568224
1,54,6342,1,1,1,0,1,0,5,8,1,1,1,1,0,146,25,4,3,5,5,4,7,0,7,0,780,1,3,0,780,240,0,0,0,1,0,1,1,4,6,0,4,0,2,0,0,1,4,0,1,5,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1020,176,0,1,11.4510500612521
1,21,1953,1,1,1,1,1,0,6,5,1,1,0,0,408,48,48,4,5,5,1,4,2,309,7,0,174,1,5,1,483,504,0,0,0,1,1,1,1,4,5,0,4,37,4,1,264,6,6,72,1,6,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,987,0,0,1,11.3265958867787
0,85,12244,1,1,1,1,1,0,8,5,0,1,1,1,226,18,18,3,5,3,5,2,3,871,7,0,611,1,1,1,1482,780,0,1,0,2,1,1,1,3,10,2,3,7,1,3,749,6,6,168,1,8,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2262,0,0,1,12.6280670555895
1,75,13125,1,1,1,1,1,1,6,5,1,1,1,1,215,24,23,4,5,3,5,2,3,994,7,0,484,1,1,1,1493,0,0,1,0,2,0,1,1,3,7,1,6,13,1,2,508,6,6,140,1,4,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1493,39,0,1,12.2496109475447
1,120,10356,1,1,1,1,1,1,5,6,1,1,0,0,0,46,46,4,5,5,5,1,2,716,7,0,253,1,5,1,969,0,0,0,0,1,1,1,1,4,5,0,4,35,4,2,440,6,6,0,1,1,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,969,0,0,1,11.7117763237154
0,73,18450,1,1,1,1,1,0,6,5,0,0,0,0,113,56,42,4,3,3,5,4,4,187,6,723,111,1,5,1,1465,915,0,0,0,2,1,1,1,4,7,1,5,45,4,2,596,6,6,0,1,8,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2380,265,0,1,11.7675676833438
1,75,12508,1,1,1,1,1,0,6,7,1,1,1,1,0,81,36,4,5,3,5,3,1,660,7,0,323,1,1,1,983,767,0,1,0,2,0,1,1,4,7,0,4,21,4,1,423,6,6,245,0,7,2008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1750,156,0,1,11.982929094216
0,134,19378,1,1,1,1,1,0,7,5,1,1,1,1,456,16,15,3,5,3,5,3,3,57,7,0,1335,1,1,1,1392,1070,0,1,0,2,1,1,1,3,9,1,3,4,3,2,576,6,6,239,1,3,2006,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2462,300,0,1,12.6760762747759
1,84,11340,1,1,1,1,1,1,6,5,1,1,0,0,0,98,71,4,5,5,5,4,7,0,7,0,1200,1,5,1,1200,0,0,0,0,1,0,1,1,4,7,0,4,87,4,1,312,3,2,0,1,3,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1200,228,0,1,11.7360690162844
0,60,3378,1,0,1,1,1,0,7,8,1,1,0,0,0,75,29,4,3,5,5,4,7,0,7,0,651,1,3,1,707,682,0,0,0,1,1,1,1,4,6,2,3,63,4,1,240,6,6,0,1,9,2009,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1389,126,0,1,11.8130300574206
1,21,1680,1,1,1,1,1,0,6,7,1,1,0,0,281,49,49,4,5,5,5,4,2,317,7,0,355,1,3,1,672,546,0,0,1,1,1,1,1,4,7,0,4,38,4,1,264,6,6,0,1,5,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1218,28,0,1,11.6784399034478
1,50,5000,1,1,1,1,1,0,5,6,1,1,0,0,0,80,71,4,5,5,5,1,2,116,7,0,604,1,4,0,803,0,0,0,0,1,0,1,1,4,5,0,4,69,4,2,360,6,6,0,1,12,2007,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,803,244,0,1,11.3736633976367
1,108,13173,1,1,1,1,1,1,9,5,0,1,1,1,300,15,14,3,5,1,5,4,3,1572,7,0,80,1,1,1,1652,0,0,1,0,2,0,1,1,1,6,2,1,4,1,2,840,6,6,404,1,11,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1652,102,0,1,12.6915804613119
0,80,12205,1,1,1,1,1,0,6,8,1,1,0,0,157,55,14,4,5,5,1,2,4,568,7,0,264,1,3,1,976,1111,0,0,0,2,1,1,1,3,9,0,4,44,1,2,444,6,6,133,1,7,2007,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2087,168,0,1,12.1415341243926
1,80,11250,1,1,1,1,1,0,4,5,1,1,0,0,0,64,32,4,5,5,5,1,7,0,7,0,1104,1,1,1,1104,684,0,1,0,1,0,1,1,4,8,2,6,53,4,1,304,6,6,120,1,11,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1788,0,0,1,11.9922604216448
